-87.6710714285714,41.996
-87.9047857142857,41.996
-87.7879285714286,41.942
-87.6710714285714,41.888
-87.7879285714286,41.834
-87.6710714285714,41.78
-87.5542142857143,41.726
-87.6710714285714,41.672
